"web_x","web_y"
-7886322.28374996,5319136.38336201
-7886291.71559871,5319178.80632016
-7886291.7252639,5319263.64275198
-7886260.30780148,5319306.06638553
-7886260.31740098,5319390.32360048
-7886291.74452917,5319432.7390749
-7886291.75419537,5319517.57933595
-7886322.33201231,5319559.99548552
-7886291.76379553,5319601.83845849
-7886291.77829567,5319729.10068084
-7886260.36083393,5319771.52490495
-7886260.36566747,5319813.94571586
-7886291.79273012,5319855.78271205
-7886291.8072315,5319983.04839383
-7886322.38504909,5320025.46665666
-7886291.81683317,5320067.31171474
-7886291.82166718,5320109.73386881
-7886260.40420615,5320152.1598217
-7886260.40904048,5320194.58388452
-7886229.84089097,5320237.01012536
-7886229.85049351,5320321.27573717
-7886207.77651781,5320373.0006984
-7886199.28829203,5320406.12757695
-7886167.8708315,5320448.55487619
-7886154.28574406,5320472.96534291
-7886167.88043476,5320532.8223964
-7886199.30756466,5320575.24305808
-7886229.87943522,5320575.23954916
-7886260.4572539,5320617.6620244
-7886291.8747139,5320575.23243359
-7886322.44769751,5320575.22892456
-7886353.87482747,5320617.65130223
-7886384.4466979,5320617.6477933
-7886446.4516461,5320702.49017698
-7886446.45648127,5320744.91673914
-7886384.470807,5320829.19404853
-7886384.47564223,5320871.61966269
-7886446.48059132,5320956.46587654
-7886446.50953884,5321210.44695837
-7886556.9235007,5321319.11979689
-7886624.88099682,5321478.3632766
-7886646.13035719,5321633.54820185
-7886618.96422639,5321717.82953274
-7886693.71145835,5321845.1120067
-7886755.70673572,5321845.10488927
-7886786.28455544,5321887.53160802
-7886848.27871951,5321887.52449069
-7886879.70578438,5321929.37077429
-7886910.27876722,5321929.3672643
-7886940.84697944,5321887.51386331
-7886972.26927361,5321887.51025586
-7887064.82191012,5321760.20799814
-7887096.24420421,5321760.20439082
-7887165.02305339,5321674.17483406
-7887215.97476483,5321652.08203771
-7887250.79496682,5321657.89079086
-7887307.69464007,5321660.20783646
-7887334.02205961,5321668.92318689
-7887356.1047112,5321693.33274826
-7887396.0221193,5321720.64595937
-7887435.93608233,5321717.73574399
-7887466.51012471,5321727.03117825
-7887621.0956024,5321929.28565946
-7887580.33849019,5321986.25256796
-7887559.96042434,5322014.15409323
-7887506.45814277,5322022.88046238
-7887475.89217045,5322074.6142982
-7887435.97570317,5322065.31959071
-7887405.40767693,5322099.03554714
-7887358.70087976,5322116.47848236
-7887311.99494394,5322141.47765433
-7887250.85970017,5322225.76746833
-7887250.86453759,5322268.20094996
-7887219.44708105,5322310.63670837
-7887219.45668971,5322394.92102894
-7887250.88382105,5322437.35014754
-7887250.89349647,5322522.21770257
-7887281.4713166,5322564.64749697
-7887281.48092604,5322648.93410997
-7887312.05763337,5322691.36600399
-7887312.06247135,5322733.80007736
-7887405.49448902,5322860.51213926
-7887405.50416572,5322945.38353979
-7887436.08087316,5322987.81525677
-7887528.64913094,5322987.80462711
-7887590.63361677,5322902.9272464
-7887621.20659883,5322902.92373578
-7887652.63373044,5322945.35516212
-7887652.63856873,5322987.79038943
-7887683.21638925,5323030.22382275
-7887590.66258123,5323156.96126351
-7887590.66741989,5323199.39745246
-7887560.1003899,5323241.83886894
-7887560.1052287,5323284.27544362
-7887590.68187024,5323326.12808322
-7887590.68670917,5323368.56504094
-7887560.11967932,5323411.00570243
-7887621.2742085,5323495.87508414
-7887683.26948363,5323495.86796444
-7887745.25396725,5323410.98444153
-7887776.67626041,5323410.98083301
-7887837.81254621,5323326.09970329
-7887837.8029349,5323241.80697878
-7887931.20487391,5323114.48616175
-7887931.20010169,5323072.63096018
-7887899.77297022,5323030.19895568
-7887899.76813176,5322987.76201193
-7887992.32187387,5322860.44475642
-7887992.30742632,5322733.72196982
-7888023.72488166,5322691.28428933
-7888054.29675031,5322691.2807791
-7888085.71420552,5322648.84176773
-7888178.28246194,5322648.83113932
-7888236.02894019,5322638.94254902
-7888302.27070515,5322638.35436907
-7888366.81193894,5322630.7903526
-7888426.26047201,5322641.24605292
-7888484.85909746,5322646.47211609
-7888542.60741731,5322642.97746595
-7888579.97443867,5322648.78501896
-7888641.97938788,5322733.64737584
-7888672.55125601,5322733.64386571
-7888734.53685456,5322648.76727314
-7888796.53101513,5322648.76015544
-7888858.51668022,5322564.46642812
-7888827.08955051,5322522.03673264
-7888827.08471333,5322479.60362237
-7888765.93986405,5322479.61064228
-7888734.51273418,5322437.17980846
-7888734.50789711,5322394.7470837
-7888806.68385467,5322307.54866253
-7888867.8226744,5322254.64587919
-7888892.44920419,5322233.71735458
-7888928.96280618,5322203.4880847
-7888982.45814217,5322143.61110063
-7889035.10549213,5322095.36063937
-7889086.06016921,5322089.54329117
-7889129.37515192,5322119.76302804
-7889164.19894293,5322166.84096
-7889193.92917192,5322224.38329647
-7889229.60782658,5322310.40592689
-7889198.19037117,5322352.84187547
-7889198.20481595,5322479.56101545
-7889167.63667214,5322521.99763527
-7889137.06369124,5322522.00114524
-7888920.54091268,5322818.48563948
-7888920.54568403,5322860.33817753
-7889013.12733877,5322987.63417203
-7889043.70031967,5322987.63066166
-7889105.70415568,5323072.49609732
-7889115.04830318,5323087.60895754
-7889145.6281767,5323148.0629473
-7889154.98499702,5323284.09230028
-7889105.73305288,5323325.95410499
-7889105.73789135,5323368.39106103
-7889128.6791864,5323464.890665
-7889167.75251882,5323538.13521865
-7889198.32549948,5323538.13170787
-7889229.752564,5323579.98538691
-7889260.32443148,5323579.98187623
-7889291.75156219,5323622.4163783
-7889384.31981504,5323622.40574832
-7889322.33422076,5323707.29119082
-7889322.3390598,5323749.72987983
-7889352.91681317,5323791.58460473
-7889291.78053062,5323876.46996386
-7889291.79020949,5323961.35059669
-7889322.36802941,5324003.78692931
-7889322.37280271,5324045.64630409
-7889291.80466186,5324088.09004216
-7889291.8095017,5324130.53198604
-7889348.7179889,5324210.17472333
-7889352.97475559,5324299.7078941
-7889322.40661539,5324342.15431129
-7889322.41145546,5324384.59588594
-7889291.84331523,5324427.04116498
-7889291.85292951,5324511.34458819
-7889167.88286073,5324681.13241092
-7889075.31817462,5324702.6549286
-7888938.59272067,5324734.64896439
-7888889.3357913,5324723.02529434
-7888849.42256053,5324732.33334027
-7888832.43903906,5324746.28897622
-7888792.52474715,5324746.29356106
-7888766.19878709,5324750.36609628
-7888694.85882119,5324720.72329356
-7888642.22076079,5324850.38570407
-7888716.96183294,5324923.63702954
-7888748.38545143,5324935.26299774
-7888827.3647239,5324935.25392521
-7888858.7877453,5324941.64582749
-7888902.94958836,5324950.36219132
-7888950.5074165,5324948.03080778
-7888981.92839633,5324946.28352051
-7889021.83831108,5324907.90438714
-7889167.91183971,5324935.21480628
-7889198.48959491,5324977.07484535
-7889198.49443605,5325019.51930641
-7889225.67541034,5325065.44976216
-7889230.77744588,5325119.52384681
-7889225.68814381,5325177.0868564
-7889200.21686776,5325228.25837398
-7889166.25194808,5325274.77761921
-7889128.0417842,5325323.04285618
-7889093.23000757,5325391.07766707
-7889050.77706819,5325472.48787248
-7889013.41701198,5325527.73222547
-7888951.43142421,5325612.63347059
-7888920.85955692,5325612.63698297
-7888827.45645378,5325739.40958048
-7888796.8834733,5325739.41309312
-7888700.9051581,5325617.31442628
-7888642.30771318,5325612.66898583
-7888611.73950862,5325654.53908772
-7888580.31721665,5325654.5426979
-7888549.73945983,5325612.67962112
-7888518.31716779,5325612.68323129
-7888487.74045784,5325570.23958539
-7888487.73561558,5325527.79262002
-7888457.15779242,5325485.34783587
-7888457.15295029,5325442.90125646
-7888425.72588232,5325401.03922618
-7888333.15874143,5325401.04986098
-7888178.62047225,5325612.72226014
-7888178.63493366,5325739.48412712
-7888240.63877937,5325824.37457759
-7888271.21176027,5325824.37106476
-7888301.78951769,5325866.23509088
-7888333.21180985,5325866.23148045
-7888363.7885204,5325908.67647208
-7888425.78379326,5325908.66934878
-7888457.21092819,5325951.1144356
-7888487.7839089,5325951.11092273
-7888549.78775452,5326036.00329729
-7888580.36073513,5326035.99978436
-7888580.37035505,5326120.31773892
-7888611.7974901,5326162.76378795
-7888617.74620036,5326203.46904487
-7888619.44628271,5326216.26313995
-7888640.68146851,5326247.08109402
-7888662.76710818,5326297.6691626
-7888672.1145899,5326351.74989781
-7888666.17689359,5326407.57665331
-7888623.72070617,5326460.50082958
-7888577.01909038,5326523.31185556
-7888524.37307685,5326583.21531512
-7888474.27592641,5326651.26106898
-7888432.67112275,5326732.09981609
-7888408.05367367,5326822.8252146
-7888424.19962859,5326911.7997161
-7888470.06746142,5326985.07206007
-7888518.48198219,5327057.17993897
-7888546.51618745,5327137.43334397
-7888555.01899019,5327222.34113199
-7888576.25777642,5327294.45549179
-7888587.30653756,5327371.80397111
-7888604.29981434,5327443.33757582
-7888595.8167089,5327521.27193662
-7888589.03157776,5327603.27750822
-7888607.7250708,5327688.77077592
-7888608.58460475,5327778.33770823
-7888576.32342421,5327869.65505578
-7888555.10435286,5327970.27719193
-7888550.02089971,5328079.04200646
-7888550.03344756,5328188.97086666
-7888549.19655178,5328297.73774181
-7888542.41512566,5328402.43393776
-7888519.4956569,5328497.2465252
-7888507.61743438,5328593.80316568
-7888509.32761096,5328695.01295003
-7888494.05214404,5328791.57202747
-7888492.35949797,5328843.92255371
-7888491.51543283,5328889.87505386
-7888518.70378535,5329000.39131146
-7888488.13676655,5329042.85911268
-7888457.56378651,5329042.86262803
-7888395.57814486,5329127.21488061
-7888395.58784125,5329212.1417505
-7888426.16566976,5329254.60348466
-7888457.58796106,5329254.59987147
-7888488.16578939,5329297.0602739
-7888580.73292734,5329297.04962973
-7888642.73782882,5329381.38992244
-7888735.30496635,5329381.37927817
-7888766.73210583,5329423.84015968
-7888859.29924302,5329423.82951539
-7888889.87707115,5329466.29068767
-7888921.29936202,5329466.28707441
-7888982.45390533,5329551.21152357
-7889075.87146631,5329551.20078132
-7889106.44811491,5329593.08152617
-7889137.87040557,5329593.07791285
-7889168.44823363,5329635.53985515
-7889137.88010304,5329678.00902207
-7889137.88980095,5329762.94242934
-7889044.48783426,5329889.77141975
-7888982.49256415,5329889.77854925
-7888951.92443411,5329932.25039866
-7888889.930277,5329932.25752814
-7888859.35244804,5329889.79271054
-7888797.35717763,5329889.79984012
-7888766.78046192,5329847.33674057
-7888735.35817101,5329847.34035418
-7888704.78040852,5329805.45846818
-7888673.35811755,5329805.46208177
-7888612.203573,5329720.53684347
-7888580.78128194,5329720.54045701
-7888518.77631285,5329635.61456434
-7888488.20444609,5329635.61808003
-7888457.62661728,5329593.15613713
-7888426.20279828,5329579.77982385
-7888401.5747981,5329578.03811256
-7888378.64258021,5329561.17023863
-7888349.76735928,5329553.61134686
-7888316.64802342,5329557.68676329
-7888280.13205642,5329576.88854107
-7888238.5208032,5329591.43526291
-7888191.81439693,5329602.49349705
-7888147.65547566,5329619.36916114
-7888100.09565577,5329604.25011762
-7888055.93062316,5329567.60603236
-7888008.36872784,5329524.56382417
-7887949.76671567,5329489.66776354
-7887892.01354982,5329450.70017283
-7887838.50601042,5329403.58764514
-7887786.69662851,5329352.40211503
-7887737.43346982,5329295.98309973
-7887694.11495886,5329234.90976322
-7887676.27229869,5329162.78001666
-7887709.38364943,5329079.01326149
-7887727.20711526,5328983.03188458
-7887706.81273659,5328877.74981075
-7887662.64232506,5328793.99297549
-7887609.13246199,5328726.52598552
-7887558.17066555,5328660.22108813
-7887510.60486864,5328592.75438169
-7887465.58720487,5328527.03221661
-7887415.4768448,5328479.34149815
-7887357.72846012,5328482.25740109
-7887295.73775269,5328512.50994234
-7887226.9492503,5328523.56943669
-7887155.61238385,5328511.36264933
-7887085.12444606,5328505.55525957
-7887018.03635877,5328532.31824165
-7886953.49831477,5328567.80734986
-7886900.00199773,5328618.99916077
-7886849.05290008,5328673.68123233
-7886798.10471648,5328726.61924002
-7886742.90904649,5328771.41397669
-7886693.65870456,5328827.26018983
-7886646.95807403,5328888.92369857
-7886610.44841444,5328963.38297538
-7886582.43279829,5329045.986162
-7886524.69097211,5329096.60010901
-7886452.50640306,5329108.24166406
-7886381.16729284,5329086.1453254
-7886309.82811614,5329063.46806495
-7886237.64341381,5329073.94610438
-7886165.45651954,5329065.2291148
-7886106.85251191,5329012.88427929
-7886051.64448764,5328949.48724389
-7885999.8335094,5328884.34430983
-7885941.22990027,5328835.49082191
-7885877.53485689,5328815.7211339
-7885807.90233831,5328863.42581685
-7885739.96852496,5328921.60164075
-7885657.59220228,5328923.35705955
-7885585.40152088,5328881.48410449
-7885513.21088988,5328830.30530568
-7885446.11297076,5328770.98214224
-7885400.24571019,5328693.0435909
-7885359.47313827,5328614.52263359
-7885316.15635168,5328568.57656546
-7885266.90109342,5328581.37976303
-7885254.16286815,5328584.28899826
-7885204.9135047,5328638.9706728
-7885179.44756413,5328746.58219669
-7885179.4668924,5328915.85034863
-7885241.47186672,5329000.76816893
-7885283.08478387,5329000.76338327
-7885241.4767158,5329043.23245858
-7885148.92405041,5329170.05157767
-7885024.93349677,5329170.06583781
-7884900.96345357,5329339.93692411
-7884839.81860095,5329339.94395674
-7884808.40108992,5329381.83088543
-7884715.83282972,5329381.84153242
-7884591.82405596,5329212.57918688
-7884468.68392504,5329212.59334984
-7884437.25678102,5329170.13342792
-7884406.68491087,5329170.13694413
-7884376.10707822,5329127.67711767
-7884004.98694604,5329127.71980211
-7883973.56950053,5329170.18675945
-7883942.99763001,5329170.19027576
-7883911.58018454,5329212.65742645
-7883850.43421716,5329212.66445944
-7883788.44975103,5329297.60076803
-7883664.45919307,5329297.61502978
-7883571.87749373,5329170.23296176
-7883571.87264411,5329127.76961805
-7883541.29487694,5329085.89095952
-7883541.29002746,5329043.4279996
-7883579.49972199,5328991.07062555
-7883677.16000071,5328957.32204651
-7883694.97690617,5328813.64524983
-7883641.46351509,5328715.34946602
-7883509.80967571,5328535.04847327
-7883479.23780469,5328535.05198918
-7883447.8106605,5328492.59514935
-7883447.80102983,5328408.25575514
-7883293.21435686,5328195.97302858
-7883231.21907664,5328195.98015787
-7883200.6413104,5328154.10568017
-7883170.06943904,5328154.10919584
-7883076.63731837,5328026.74283162
-7882953.49718151,5328026.75699207
-7882922.07973357,5328069.22046462
-7882458.392431,5328069.27378775
-7882365.81079918,5327942.48938692
-7882303.80097341,5327815.12229615
-7882396.35476379,5327688.32158314
-7882365.77208335,5327603.41056331
-7882273.19523435,5327518.50896901
-7882159.38531789,5327421.39549991
-7882136.44333598,5327319.04022783
-7882020.92853988,5327157.37457266
-7881780.57187501,5326978.28090611
-7881685.45080921,5326925.95044549
-7881654.87782325,5326925.95396062
-7881623.45067928,5326883.50443877
-7881592.87769326,5326883.50795389
-7881561.45054928,5326841.05862503
-7881530.88352281,5326883.51508167
-7881468.88823914,5326883.5222096
-7881438.31040648,5326841.07278299
-7881376.31623576,5326841.07991076
-7881344.88909143,5326798.62925026
-7880943.15729917,5326460.2204918
-7880912.58542563,5326460.2240066
-7880853.98254065,5326417.77972657
-7880797.9285193,5326383.47579199
-7880735.93170736,5326370.10759206
-7880674.78419141,5326346.85342729
-7880611.93793518,5326332.32376912
-7880553.33724034,5326309.06940566
-7880512.56758788,5326256.15564776
-7880479.44095768,5326206.14986528
-7880486.22303656,5326097.4066655
-7880343.52833262,5325909.01745864
-7880200.85035495,5325867.16612454
-7880200.84557601,5325825.29857671
-7880139.70071432,5325825.30560575
-7880108.2735702,5325782.86108785
-7879984.28411028,5325782.87534129
-7879953.70627737,5325740.42939427
-7879737.14854221,5325740.45428914
-7879706.57182238,5325698.01005908
-7879675.14952306,5325698.0136713
-7879644.57169009,5325655.5696343
-7879582.57640282,5325655.57676107
-7879552.00937315,5325698.02782721
-7879490.01408574,5325698.03495409
-7879421.22037506,5325653.85149984
-7879360.07028368,5325617.80562969
-7879292.12834,5325595.13640204
-7879224.18573244,5325566.65204108
-7879157.94134953,5325534.6784711
-7879056.88040743,5325528.87644814
-7879026.30257385,5325486.43165554
-7878809.73147756,5325359.69810242
-7878779.15848895,5325359.70161693
